Period,Country,Indicator,Value
2016-Q2,Dominican Republic,Informality - Productivity definition - Women,
2016-Q3,Dominican Republic,Informality - Productivity definition - Women,
2016-Q4,Dominican Republic,Informality - Productivity definition - Women,
2016-Q1,Dominican Republic,Informality - Social protection definition - Total,
2016-Q2,Dominican Republic,Informality - Social protection definition - Total,
2016-Q3,Dominican Republic,Informality - Social protection definition - Total,
2016-Q4,Dominican Republic,Informality - Social protection definition - Total,
2016-Q1,Dominican Republic,Informality - Social protection definition - Men,
2016-Q2,Dominican Republic,Informality - Social protection definition - Men,
2016-Q3,Dominican Republic,Informality - Social protection definition - Men,
2016-Q4,Dominican Republic,Informality - Social protection definition - Men,
2016-Q1,Dominican Republic,Informality - Social protection definition - Women,
2016-Q2,Dominican Republic,Informality - Social protection definition - Women,
2016-Q3,Dominican Republic,Informality - Social protection definition - Women,
2016-Q4,Dominican Republic,Informality - Social protection definition - Women,
2016-Q1,Dominican Republic,Wage Employment (% of workers) - Total,
2016-Q2,Dominican Republic,Wage Employment (% of workers) - Total,
2016-Q3,Dominican Republic,Wage Employment (% of workers) - Total,
2016-Q4,Dominican Republic,Wage Employment (% of workers) - Total,
2016-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Total,
2016-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Total,
2016-Q3,Dominican Republic,Wage Employment (% of 15+ population) - Total,
2016-Q4,Dominican Republic,Wage Employment (% of 15+ population) - Total,
2016-Q1,Dominican Republic,Wage Employment (% of workers) - Men,
2016-Q2,Dominican Republic,Wage Employment (% of workers) - Men,
2016-Q3,Dominican Republic,Wage Employment (% of workers) - Men,
2016-Q4,Dominican Republic,Wage Employment (% of workers) - Men,
2016-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Men,
2016-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Men,
2016-Q3,Dominican Republic,Wage Employment (% of 15+ population) - Men,
2016-Q4,Dominican Republic,Wage Employment (% of 15+ population) - Men,
2016-Q1,Dominican Republic,Wage Employment (% of workers) - Women,
2016-Q2,Dominican Republic,Wage Employment (% of workers) - Women,
2016-Q3,Dominican Republic,Wage Employment (% of workers) - Women,
2016-Q4,Dominican Republic,Wage Employment (% of workers) - Women,
2016-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Women,
2016-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Women,
2016-Q3,Dominican Republic,Wage Employment (% of 15+ population) - Women,
2016-Q4,Dominican Republic,Wage Employment (% of 15+ population) - Women,
2016-Q1,Paraguay,Informality - Productivity definition - Total,
2016-Q2,Paraguay,Informality - Productivity definition - Total,
2016-Q3,Paraguay,Informality - Productivity definition - Total,
2016-Q4,Paraguay,Informality - Productivity definition - Total,
2020-Q1,Paraguay,Informality - Productivity definition - Total,
2020-Q2,Paraguay,Informality - Productivity definition - Total,
2020-Q3,Paraguay,Informality - Productivity definition - Total,
2020-Q4,Paraguay,Informality - Productivity definition - Total,
2021-Q1,Paraguay,Informality - Productivity definition - Total,
2021-Q2,Paraguay,Informality - Productivity definition - Total,
2021-Q3,Paraguay,Informality - Productivity definition - Total,
2021-Q4,Paraguay,Informality - Productivity definition - Total,
2016-Q1,Paraguay,Informality - Productivity definition - Men,
2016-Q2,Paraguay,Informality - Productivity definition - Men,
2016-Q3,Paraguay,Informality - Productivity definition - Men,
2016-Q4,Paraguay,Informality - Productivity definition - Men,
2020-Q1,Paraguay,Informality - Productivity definition - Men,
2020-Q2,Paraguay,Informality - Productivity definition - Men,
2020-Q3,Paraguay,Informality - Productivity definition - Men,
2020-Q4,Paraguay,Informality - Productivity definition - Men,
2021-Q1,Paraguay,Informality - Productivity definition - Men,
2021-Q2,Paraguay,Informality - Productivity definition - Men,
2021-Q3,Paraguay,Informality - Productivity definition - Men,
2021-Q4,Paraguay,Informality - Productivity definition - Men,
2016-Q1,Paraguay,Informality - Productivity definition - Women,
2016-Q2,Paraguay,Informality - Productivity definition - Women,
2016-Q3,Paraguay,Informality - Productivity definition - Women,
2016-Q4,Paraguay,Informality - Productivity definition - Women,
2020-Q1,Paraguay,Informality - Productivity definition - Women,
2020-Q2,Paraguay,Informality - Productivity definition - Women,
2020-Q3,Paraguay,Informality - Productivity definition - Women,
2020-Q4,Paraguay,Informality - Productivity definition - Women,
2021-Q1,Paraguay,Informality - Productivity definition - Women,
2021-Q2,Paraguay,Informality - Productivity definition - Women,
2021-Q3,Paraguay,Informality - Productivity definition - Women,
2021-Q4,Paraguay,Informality - Productivity definition - Women,
2016-Q1,Paraguay,Informality - Social protection definition - Total,
2016-Q2,Paraguay,Informality - Social protection definition - Total,
2016-Q3,Paraguay,Informality - Social protection definition - Total,
2016-Q4,Paraguay,Informality - Social protection definition - Total,
2020-Q1,Paraguay,Informality - Social protection definition - Total,
2020-Q2,Paraguay,Informality - Social protection definition - Total,
2020-Q3,Paraguay,Informality - Social protection definition - Total,
2020-Q4,Paraguay,Informality - Social protection definition - Total,
2021-Q1,Paraguay,Informality - Social protection definition - Total,
2021-Q2,Paraguay,Informality - Social protection definition - Total,
2021-Q3,Paraguay,Informality - Social protection definition - Total,
2021-Q4,Paraguay,Informality - Social protection definition - Total,
2016-Q1,Paraguay,Informality - Social protection definition - Men,
2016-Q2,Paraguay,Informality - Social protection definition - Men,
2016-Q3,Paraguay,Informality - Social protection definition - Men,
2016-Q4,Paraguay,Informality - Social protection definition - Men,
2020-Q1,Paraguay,Informality - Social protection definition - Men,
2020-Q2,Paraguay,Informality - Social protection definition - Men,
2020-Q3,Paraguay,Informality - Social protection definition - Men,
2020-Q4,Paraguay,Informality - Social protection definition - Men,
2021-Q1,Paraguay,Informality - Social protection definition - Men,
2021-Q2,Paraguay,Informality - Social protection definition - Men,
2021-Q3,Paraguay,Informality - Social protection definition - Men,
2021-Q4,Paraguay,Informality - Social protection definition - Men,
2016-Q1,Paraguay,Informality - Social protection definition - Women,
2016-Q2,Paraguay,Informality - Social protection definition - Women,
2016-Q3,Paraguay,Informality - Social protection definition - Women,
2016-Q4,Paraguay,Informality - Social protection definition - Women,
2020-Q1,Paraguay,Informality - Social protection definition - Women,
2020-Q2,Paraguay,Informality - Social protection definition - Women,
2020-Q3,Paraguay,Informality - Social protection definition - Women,
2020-Q4,Paraguay,Informality - Social protection definition - Women,
2021-Q1,Paraguay,Informality - Social protection definition - Women,
2021-Q2,Paraguay,Informality - Social protection definition - Women,
2021-Q3,Paraguay,Informality - Social protection definition - Women,
2021-Q4,Paraguay,Informality - Social protection definition - Women,
2016-Q1,Paraguay,Wage Employment (% of workers) - Total,
2016-Q2,Paraguay,Wage Employment (% of workers) - Total,
2016-Q3,Paraguay,Wage Employment (% of workers) - Total,
2016-Q4,Paraguay,Wage Employment (% of workers) - Total,
2020-Q1,Paraguay,Wage Employment (% of workers) - Total,
2020-Q2,Paraguay,Wage Employment (% of workers) - Total,
2020-Q3,Paraguay,Wage Employment (% of workers) - Total,
2020-Q4,Paraguay,Wage Employment (% of workers) - Total,
2021-Q1,Paraguay,Wage Employment (% of workers) - Total,
2021-Q2,Paraguay,Wage Employment (% of workers) - Total,
2021-Q3,Paraguay,Wage Employment (% of workers) - Total,
2021-Q4,Paraguay,Wage Employment (% of workers) - Total,
2016-Q1,Paraguay,Wage Employment (% of 15+ population) - Total,
2016-Q2,Paraguay,Wage Employment (% of 15+ population) - Total,
2016-Q3,Paraguay,Wage Employment (% of 15+ population) - Total,
2016-Q4,Paraguay,Wage Employment (% of 15+ population) - Total,
2020-Q1,Paraguay,Wage Employment (% of 15+ population) - Total,
2020-Q2,Paraguay,Wage Employment (% of 15+ population) - Total,
2020-Q3,Paraguay,Wage Employment (% of 15+ population) - Total,
2020-Q4,Paraguay,Wage Employment (% of 15+ population) - Total,
2021-Q1,Paraguay,Wage Employment (% of 15+ population) - Total,
2021-Q2,Paraguay,Wage Employment (% of 15+ population) - Total,
2021-Q3,Paraguay,Wage Employment (% of 15+ population) - Total,
2021-Q4,Paraguay,Wage Employment (% of 15+ population) - Total,
2016-Q1,Paraguay,Wage Employment (% of workers) - Men,
2016-Q2,Paraguay,Wage Employment (% of workers) - Men,
2016-Q3,Paraguay,Wage Employment (% of workers) - Men,
2016-Q4,Paraguay,Wage Employment (% of workers) - Men,
2020-Q1,Paraguay,Wage Employment (% of workers) - Men,
2020-Q2,Paraguay,Wage Employment (% of workers) - Men,
2020-Q3,Paraguay,Wage Employment (% of workers) - Men,
2020-Q4,Paraguay,Wage Employment (% of workers) - Men,
2021-Q1,Paraguay,Wage Employment (% of workers) - Men,
2021-Q2,Paraguay,Wage Employment (% of workers) - Men,
2021-Q3,Paraguay,Wage Employment (% of workers) - Men,
2021-Q4,Paraguay,Wage Employment (% of workers) - Men,
2016-Q1,Paraguay,Wage Employment (% of 15+ population) - Men,
2016-Q2,Paraguay,Wage Employment (% of 15+ population) - Men,
2016-Q3,Paraguay,Wage Employment (% of 15+ population) - Men,
2016-Q4,Paraguay,Wage Employment (% of 15+ population) - Men,
2020-Q1,Paraguay,Wage Employment (% of 15+ population) - Men,
2020-Q2,Paraguay,Wage Employment (% of 15+ population) - Men,
2020-Q3,Paraguay,Wage Employment (% of 15+ population) - Men,
2020-Q4,Paraguay,Wage Employment (% of 15+ population) - Men,
2021-Q1,Paraguay,Wage Employment (% of 15+ population) - Men,
2021-Q2,Paraguay,Wage Employment (% of 15+ population) - Men,
2021-Q3,Paraguay,Wage Employment (% of 15+ population) - Men,
2021-Q4,Paraguay,Wage Employment (% of 15+ population) - Men,
2016-Q1,Paraguay,Wage Employment (% of workers) - Women,
2016-Q2,Paraguay,Wage Employment (% of workers) - Women,
2016-Q3,Paraguay,Wage Employment (% of workers) - Women,
2016-Q4,Paraguay,Wage Employment (% of workers) - Women,
2020-Q1,Paraguay,Wage Employment (% of workers) - Women,
2020-Q2,Paraguay,Wage Employment (% of workers) - Women,
2020-Q3,Paraguay,Wage Employment (% of workers) - Women,
2020-Q4,Paraguay,Wage Employment (% of workers) - Women,
2021-Q1,Paraguay,Wage Employment (% of workers) - Women,
2021-Q2,Paraguay,Wage Employment (% of workers) - Women,
2021-Q3,Paraguay,Wage Employment (% of workers) - Women,
2021-Q4,Paraguay,Wage Employment (% of workers) - Women,
2016-Q1,Paraguay,Wage Employment (% of 15+ population) - Women,
2016-Q2,Paraguay,Wage Employment (% of 15+ population) - Women,
2016-Q3,Paraguay,Wage Employment (% of 15+ population) - Women,
2016-Q4,Paraguay,Wage Employment (% of 15+ population) - Women,
2020-Q1,Paraguay,Wage Employment (% of 15+ population) - Women,
2020-Q2,Paraguay,Wage Employment (% of 15+ population) - Women,
2020-Q3,Paraguay,Wage Employment (% of 15+ population) - Women,
2020-Q4,Paraguay,Wage Employment (% of 15+ population) - Women,
2021-Q1,Paraguay,Wage Employment (% of 15+ population) - Women,
2021-Q2,Paraguay,Wage Employment (% of 15+ population) - Women,
2021-Q3,Paraguay,Wage Employment (% of 15+ population) - Women,
2021-Q4,Paraguay,Wage Employment (% of 15+ population) - Women,
2016-Q1,Ecuador,Informality - Productivity definition - Total,
2016-Q2,Ecuador,Informality - Productivity definition - Total,
2016-Q3,Ecuador,Informality - Productivity definition - Total,
2016-Q4,Ecuador,Informality - Productivity definition - Total,
2017-Q1,Ecuador,Informality - Productivity definition - Total,
2017-Q2,Ecuador,Informality - Productivity definition - Total,
2017-Q3,Ecuador,Informality - Productivity definition - Total,
2017-Q4,Ecuador,Informality - Productivity definition - Total,
2018-Q1,Ecuador,Informality - Productivity definition - Total,
2018-Q2,Ecuador,Informality - Productivity definition - Total,
2018-Q3,Ecuador,Informality - Productivity definition - Total,
2018-Q4,Ecuador,Informality - Productivity definition - Total,
2019-Q1,Ecuador,Informality - Productivity definition - Total,
2019-Q2,Ecuador,Informality - Productivity definition - Total,
2019-Q3,Ecuador,Informality - Productivity definition - Total,
2019-Q4,Ecuador,Informality - Productivity definition - Total,
2020-Q1,Ecuador,Informality - Productivity definition - Total,
2020-Q2,Ecuador,Informality - Productivity definition - Total,
2020-Q3,Ecuador,Informality - Productivity definition - Total,
2020-Q4,Ecuador,Informality - Productivity definition - Total,
2016-Q1,Ecuador,Informality - Productivity definition - Men,
2016-Q2,Ecuador,Informality - Productivity definition - Men,
2016-Q3,Ecuador,Informality - Productivity definition - Men,
2016-Q4,Ecuador,Informality - Productivity definition - Men,
2017-Q1,Ecuador,Informality - Productivity definition - Men,
2017-Q2,Ecuador,Informality - Productivity definition - Men,
2017-Q3,Ecuador,Informality - Productivity definition - Men,
2017-Q4,Ecuador,Informality - Productivity definition - Men,
2018-Q1,Ecuador,Informality - Productivity definition - Men,
